Timestamp,Gender,Degree,BusinessMarket,ProgrammingLanguages,BusinessSize,Title,Level,Yoe,YoeBuckets,TotalCompensationEgp,WorkSetting,BusinessFocus,BusinessLine,TotalCompensationEgpBuckets,Industries,IsEgp,CompanyLocation
4/8/2024 14:20:36,Female,Yes,Regional,PHP,A Start-up,Backend Engineer,Junior,1,0-1,"5,000.00",Hybrid,Software House,B2B & B2C lines,5-10K,Education,EGP,Cairo
4/8/2024 14:22:39,Male,Yes,Regional,"JavaScript, HTML/CSS",A Small and Medium Enterprise,Full-stack Engineer,Junior,1,0-1,"10,000.00",Office,Product-based company,B2B,10-15K,"Fintech, Supply Chain",EGP,Cairo
4/8/2024 14:33:21,Male,Yes,Regional,"Java, Kotlin",A Small and Medium Enterprise,Mobile Development Engineer,Junior,1,0-1,"15,000.00",Hybrid,Software House,B2B & B2C lines,15-20K,,EGP,Cairo
4/8/2024 14:33:52,Male,No,Global,C#,A Small and Medium Enterprise,Backend Engineer,Junior,1,0-1,"21,000.00",Hybrid,Software House,B2B,20-25K,Technology,EGP,Cairo
4/8/2024 14:45:24,Male,Yes,Global,Java,A Large Enterprise/Multinational Company,Backend Engineer,Senior,4,3-5,"97,000.00",Remote/Abroad,Product-based company,B2B,80-100K,Fintech,Another currency (e.g USD),No site in Egypt
4/8/2024 14:47:05,Male,No,Regional,Python,A Small and Medium Enterprise,Data Engineer,Senior,3,1-3,"64,166.00",Remote/Egypt,Product-based company,B2B,60-70K,Fintech,EGP,Cairo
4/8/2024 14:51:16,Male,Yes,Local,Swift,A Start-up,Mobile Development Engineer,Team Lead,8,5-8,"80,000.00",Remote/Egypt,Product-based company,B2B & B2C lines,80-100K,Fintech,EGP,Cairo
4/8/2024 14:53:15,Male,Yes,Global,Python,A Large Enterprise/Multinational Company,Data Scientist,Junior,2,1-3,"25,000.00",Office,Product-based company,B2B & B2C lines,25-30K,Telecommunications,EGP,Cairo
4/8/2024 14:53:46,Male,No,Global,Java,A Large Enterprise/Multinational Company,Backend Engineer,Senior,6,5-8,"54,000.00",Hybrid,Product-based company,B2B & B2C lines,50-60K,Telecommunications,EGP,Cairo
4/8/2024 14:55:23,Male,Yes,Global,,A Large Enterprise/Multinational Company,Technical Support,Junior,1,0-1,"23,300.00",Office,ICT,B2B,20-25K,"Telecommunications, Technology",EGP,Cairo
4/8/2024 14:55:44,Male,Yes,Global,Dart,A Small and Medium Enterprise,Mobile Development Engineer,Junior,1,0-1,"6,000.00",Office,Product-based company,B2B & B2C lines,5-10K,"Fintech, Healthcare, Technology",EGP,Cairo
4/8/2024 14:56:46,Male,Yes,Local,"Java, Kotlin",A Start-up,Mobile Development Engineer,Senior,4.5,3-5,"26,000.00",Remote/Egypt,Product-based company,B2B,25-30K,Fintech,EGP,Cairo
4/8/2024 14:57:12,Male,Yes,Regional,M,A Large Enterprise/Multinational Company,Data Analytics,Mid-level,1.5,1-3,"7,500.00",Office,Product-based company,B2B & B2C lines,5-10K,Retail,EGP,Alexandria
4/8/2024 14:57:49,Male,No,Regional,Python,A Start-up,Backend Engineer,Mid-level,5,3-5,"208,550.00",Remote/Abroad,Product-based company,B2B,200+,Fintech,Another currency (e.g USD),No site in Egypt
4/8/2024 15:12:46,Male,Yes,Regional,,A Start-up,"Executive (C-level, director, etc.)",VP,17,15-20,"184,300.00",Remote/Abroad,Software House,B2B,180-200K,Cybersecurity,Another currency (e.g USD),No site in Egypt
4/8/2024 15:13:14,Male,Yes,Regional,,A Small and Medium Enterprise,Security/Network Engineer,Junior,3,1-3,"9,100.00",Remote/Egypt,Consulting,B2B,5-10K,Technology,EGP,Cairo
4/8/2024 15:16:01,Male,No,Regional,"Java, Kotlin",A Small and Medium Enterprise,Mobile Development Engineer,Senior,5,3-5,"40,800.00",Hybrid,Product-based company,B2B & B2C lines,40-50K,Fintech,EGP,Cairo
4/8/2024 15:16:01,Male,Yes,Global,R,A Small and Medium Enterprise,Security/Network Engineer,Senior,5,3-5,"32,000.00",Hybrid,Product-based company,B2B,30-35K,"Agriculture, Production, Bio",EGP,Cairo
4/8/2024 15:21:29,Male,Yes,Global,"JavaScript, Ruby",A Small and Medium Enterprise,Backend Engineer,Junior,1.5,1-3,"50,000.00",Remote/Egypt,Product-based company,B2C,50-60K,"Fintech, Technology, Construction",EGP,Cairo
4/8/2024 15:21:38,Male,Yes,Regional,"JavaScript, Python, HTML/CSS",A Start-up,Full-stack Engineer,Junior,0.5,0-1,"14,000.00",Office,Software House,B2B,10-15K,"Fintech, Healthcare, Insurance, Technology",EGP,Cairo
4/8/2024 15:27:11,Male,Yes,Regional,Swift,A Small and Medium Enterprise,Mobile Development Engineer,Mid-level,3,1-3,"28,000.00",Hybrid,Product-based company,B2B & B2C lines,25-30K,Healthcare,EGP,Cairo
4/8/2024 15:29:20,Male,Yes,Regional,dart,A Start-up,Mobile Development Engineer,Junior,1,0-1,"8,730.00",Remote/Abroad,Software House,B2B & B2C lines,5-10K,Technology,Another currency (e.g USD),Mansoura
4/8/2024 15:29:28,Female,No,Global,Java,A Large Enterprise/Multinational Company,QA / SDET Engineer,Senior,4.5,3-5,"54,805.00",Remote/Abroad,Product-based company,B2B,50-60K,Technology,Another currency (e.g USD),Cairo
4/8/2024 15:29:39,Male,Yes,Global,Python,A Large Enterprise/Multinational Company,Data Analytics,Mid-level,1,0-1,"25,000.00",Office,Railway,B2C,25-30K,"Transportation,",EGP,Cairo
4/8/2024 15:43:39,Female,Yes,Global,"C#, Java",A Small and Medium Enterprise,QA / SDET Engineer,Team Lead,6,5-8,"54,223.00",Remote/Egypt,Software House,B2B,50-60K,"Manufacturing, Agriculture",Another currency (e.g USD),Cairo
4/8/2024 15:46:50,Male,Yes,Global,,A Start-up,Product Manager,Mid-level,2,1-3,"145,500.00",Relocated,Product-based company,B2B & B2C lines,140-160K,"Fintech, Delivery, Transportation, Technology",Another currency (e.g USD),Cairo
4/8/2024 15:49:27,Male,No,Regional,"C#, TypeScript",A Small and Medium Enterprise,Backend Engineer,Mid-level,1.5,1-3,"17,300.00",Hybrid,Some combination of both,B2B,15-20K,Technology,EGP,Cairo
4/8/2024 15:51:09,Female,Yes,Global,,A Large Enterprise/Multinational Company,Product Owner,Junior,2.5,1-3,"163,382.00",Relocated,Service Company for automotive OEMs sometimes software or managing the whole project etc.,B2B,160-180K,"Automotive, Telecommunications, Energy",Another currency (e.g USD),No site in Egypt
4/8/2024 15:54:42,Male,Yes,Global,"Python, SQL",A Small and Medium Enterprise,Data Engineer,Senior,5,3-5,"583,725.00",Relocated,Product-based company,B2B & B2C lines,200+,Delivery,Another currency (e.g USD),No site in Egypt
4/8/2024 15:55:42,Male,No,Global,"JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,Frontend Engineer,Senior,6,5-8,"94,675.00",Hybrid,Software House,B2B & B2C lines,80-100K,Automotive,Hybrid (e.g: Base in EGP and Cost of Living Allowance in EUR),Cairo
4/8/2024 15:57:03,Male,Yes,Global,"Java, ESQL",A Large Enterprise/Multinational Company,Backend Engineer,Mid-level,2,1-3,"23,000.00",Hybrid,Software House,B2B & B2C lines,20-25K,"Telecommunications, Technology",EGP,Cairo
4/8/2024 16:01:16,Male,Yes,Regional,"JavaScript, TypeScript",A Start-up,Backend Engineer,Junior,1.5,1-3,"32,000.00",Hybrid,Product-based company,B2C,30-35K,"Delivery, E-commerce",EGP,Cairo
4/8/2024 16:02:34,Male,Yes,Regional,Python,A Start-up,Data Scientist,Junior,2,1-3,"10,000.00",Hybrid,Product-based company,B2B & B2C lines,10-15K,"Technology, Human Resources Services",EGP,Cairo
4/8/2024 16:03:57,Male,Yes,Local,C/C++,A Small and Medium Enterprise,Embedded Systems Engineer,Junior,0,0-1,"6,000.00",Office,Product-based company,B2B & B2C lines,5-10K,"Technology, Smart Solutions",EGP,Cairo
4/8/2024 16:17:17,Male,Yes,Regional,Python,A Start-up,AI & Automation Engineer,Junior,1,0-1,"20,000.00",Remote/Egypt,Software House,B2B,20-25K,"Technology, Human Resources Services",EGP,No site in Egypt
4/8/2024 16:19:51,Male,Yes,Regional,,A Large Enterprise/Multinational Company,Technical Support,Junior,1,0-1,"22,500.00",Office,Software House,B2B & B2C lines,20-25K,"Fintech, Healthcare, Insurance, Automotive, Delivery, Supply Chain, Transportation, Telecommunications, Energy, Manufacturing, Technology, Education, Human Resources Services, Law, Agriculture, Production, Aerospace",EGP,Cairo
4/8/2024 16:20:25,Female,Yes,Global,PHP,A Small and Medium Enterprise,Backend Engineer,Junior,0,0-1,"7,000.00",Remote/Egypt,Product-based company,B2B & B2C lines,5-10K,"Healthcare, Education",EGP,Cairo
4/8/2024 16:21:12,Male,Yes,Global,"JavaScript, Python",A Small and Medium Enterprise,Full-stack Engineer,Senior,5,3-5,"42,195.00",Remote/Egypt,Software House,B2B,40-50K,Various,Another currency (e.g USD),Cairo
4/8/2024 16:22:26,Male,No,Global,Python,A Large Enterprise/Multinational Company,Security/Network Engineer,Mid-level,3,1-3,"21,200.00",Remote/Egypt,Product-based company,B2B & B2C lines,20-25K,"Telecommunications, Technology",EGP,Cairo
4/8/2024 16:22:27,Male,Yes,Global,Kotlin,A Start-up,Mobile Development Engineer,Mid-level,7,5-8,"87,300.00",Hybrid,Product-based company,B2B & B2C lines,80-100K,"Fintech, Delivery, Transportation",Another currency (e.g USD),Cairo
4/8/2024 16:25:02,Male,Yes,Global,Java,A Large Enterprise/Multinational Company,QA / SDET Engineer,Junior,1,0-1,"16,200.00",Hybrid,Software House,B2B & B2C lines,15-20K,"Fintech, Insurance",EGP,Cairo
4/8/2024 16:25:26,Male,Yes,Local,"Java, TypeScript, HTML/CSS",A Start-up,Full-stack Engineer,Team Lead,8,5-8,"70,000.00",Hybrid,Product-based company,B2B,70-80K,Import and distribution,EGP,Cairo
4/8/2024 16:26:26,Female,No,Global,"C/C++, System tools",A Large Enterprise/Multinational Company,Embedded Systems Engineer,Mid-level,1.5,1-3,"36,229.50",Remote/Egypt,Software House,B2B & B2C lines,35-40K,Automotive,Another currency (e.g USD),Cairo
4/8/2024 16:28:38,Female,Yes,Regional,C#,A Small and Medium Enterprise,Backend Engineer,Junior,1,0-1,"8,000.00",Remote/Egypt,Software House,B2B & B2C lines,5-10K,Technology,EGP,Cairo
4/8/2024 16:29:07,Male,Yes,Global,"Python, C/C++",A Large Enterprise/Multinational Company,Embedded Systems Engineer,Junior,1,0-1,"17,000.00",Hybrid,Product-based company,B2C,15-20K,SHA,EGP,Banha
4/8/2024 16:30:40,Male,No,Regional,"JavaScript, HTML/CSS",A Small and Medium Enterprise,Frontend Engineer,Senior,4,3-5,"27,000.00",Remote/Egypt,Product-based company,B2B,25-30K,Manufacturing,EGP,Cairo
4/8/2024 16:31:55,Male,Yes,Regional,PHP,A Start-up,Backend Engineer,Junior,2,1-3,"20,000.00",Remote/Abroad,Product-based company,B2B,20-25K,Supply Chain,EGP,No site in Egypt
4/8/2024 16:33:58,Male,No,Local,Python,A Start-up,Data Scientist,Junior,3,1-3,"13,000.00",Hybrid,Product-based company,B2B,10-15K,Fintech,EGP,Cairo
4/8/2024 16:34:03,Male,Yes,Local,Kotlin,A Small and Medium Enterprise,Mobile Development Engineer,Senior,4,3-5,"23,000.00",Hybrid,Product-based company,B2B & B2C lines,20-25K,"Supply Chain, Transportation",EGP,Cairo
4/8/2024 16:38:02,Male,Yes,Local,Java,A Large Enterprise/Multinational Company,Backend Engineer,Mid-level,2,1-3,"23,200.00",Hybrid,Product-based company,B2B & B2C lines,20-25K,Fintech,EGP,"Smart Village, Giza"
4/8/2024 16:40:47,Male,Yes,Local,"JavaScript, TypeScript",A Start-up,Backend Engineer,Junior,3,1-3,"12,000.00",Hybrid,Product-based company,B2C,10-15K,Technology,EGP,Cairo
4/8/2024 16:41:48,Female,Yes,Regional,"C#, JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,Full-stack Engineer,Junior,1,0-1,"14,000.00",Office,Software House,B2B & B2C lines,10-15K,,EGP,Assiut
4/8/2024 16:47:16,Male,Yes,Regional,"JavaScript, TypeScript, HTML/CSS",A Start-up,Frontend Engineer,Mid-level,5,3-5,"58,200.00",Remote/Abroad,Product-based company,B2B & B2C lines,50-60K,Fintech,Another currency (e.g USD),No site in Egypt
4/8/2024 16:47:19,Female,Yes,Regional,JavaScript,A Small and Medium Enterprise,QA / SDET Engineer,Mid-level,2,1-3,"23,500.00",Hybrid,Software House,B2B & B2C lines,20-25K,Technology,EGP,Cairo
4/8/2024 16:48:58,Male,Yes,Regional,C#,A Start-up,Backend Engineer,Mid-level,2.5,1-3,"77,900.00",Hybrid,Product-based company,B2B,70-80K,"Supply Chain, Transportation",Hybrid (e.g: Base in EGP and Cost of Living Allowance in EUR),Cairo
4/8/2024 16:49:01,Female,No,Regional,C#,A Large Enterprise/Multinational Company,Backend Engineer,Senior,4,3-5,"27,000.00",Remote/Egypt,Software House,B2B,25-30K,,EGP,Cairo
4/8/2024 16:49:21,Male,Yes,Regional,C#,A Large Enterprise/Multinational Company,QA / SDET Engineer,Mid-level,2.5,1-3,"19,000.00",Hybrid,Product-based company,B2B,15-20K,"Fintech, Technology",EGP,Cairo
4/8/2024 16:51:39,Male,Yes,Global,"JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,Frontend Engineer,Junior,1,0-1,"34,289.50",Remote/Abroad,Software House,B2B,30-35K,"Fintech, Healthcare, Technology, Education, Human Resources Services",Another currency (e.g USD),Cairo
4/8/2024 16:56:12,Male,No,Global,"C#, PHP, JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,Full-stack Engineer,Junior,2,1-3,"34,732.50",Office,Software House,B2B & B2C lines,30-35K,,Another currency (e.g USD),Alexandria
4/8/2024 16:57:25,Female,Yes,Regional,"JavaScript, TypeScript, HTML/CSS",A Start-up,Frontend Engineer,Junior,1,0-1,"6,000.00",Office,Software House,B2B & B2C lines,5-10K,,EGP,Cairo
4/8/2024 16:59:21,Male,Yes,Regional,Java,A Large Enterprise/Multinational Company,Backend Engineer,Junior,1,0-1,"24,000.00",Remote/Egypt,Software House,B2B & B2C lines,20-25K,Human Resources Services,EGP,Cairo
4/8/2024 17:05:01,Male,Yes,Local,Swift,A Large Enterprise/Multinational Company,Mobile Development Engineer,Senior,6,5-8,"70,000.00",Hybrid,Product-based company,B2B & B2C lines,70-80K,"Fintech, e-commerce",EGP,Cairo
4/8/2024 17:05:15,Male,Yes,Regional,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,Frontend Engineer,Mid-level,2,1-3,"7,000.00",Office,Software House,B2C,5-10K,"Healthcare, Production",EGP,Dammietta
4/8/2024 17:08:28,Female,Yes,Regional,"JavaScript, TypeScript",A Small and Medium Enterprise,Backend Engineer,Junior,1,0-1,"43,650.00",Remote/Abroad,Product-based company,B2B & B2C lines,40-50K,,Another currency (e.g USD),No site in Egypt
4/8/2024 17:08:57,Female,Yes,Regional,"Java, JavaScript",A Large Enterprise/Multinational Company,Frontend Engineer,Junior,0.8,0-1,"15,000.00",Hybrid,Software House,B2B & B2C lines,15-20K,Fintech,EGP,Alexandria
4/8/2024 17:11:55,Male,Yes,Global,"Java, PHP, JavaScript, Ruby, TypeScript, HTML/CSS",A Small and Medium Enterprise,Full-stack Engineer,Junior,2,1-3,"45,000.00",Remote/Egypt,Product-based company,B2B,40-50K,"Fintech, Manufacturing",Hybrid (e.g: Base in EGP and Cost of Living Allowance in EUR),Cairo
4/8/2024 17:15:51,Male,Yes,Global,Python,A Large Enterprise/Multinational Company,Data Analytics,Junior,1,0-1,"12,500.00",Remote/Egypt,Product-based company,B2C,10-15K,Telecommunications,EGP,Cairo
4/8/2024 17:19:27,Male,Yes,Global,,A Large Enterprise/Multinational Company,Data Engineer,Junior,1,0-1,"15,000.00",Hybrid,Software House,B2B,15-20K,Technology,EGP,Cairo
4/8/2024 17:20:17,Male,No,Local,Java,A Start-up,Backend Engineer,Junior,0,0-1,"10,000.00",Office,services provider that offers technology-driven business solutions,B2B,10-15K,"Human Resources Services, ERP",EGP,Cairo
4/8/2024 17:24:27,Male,Yes,Local,C/C++,A Start-up,Embedded Systems Engineer,Senior,5,3-5,"67,900.00",Hybrid,Software House,B2C,60-70K,Automotive,Another currency (e.g USD),Cairo
4/8/2024 17:25:00,Male,Yes,Local,C/C++,A Start-up,Embedded Systems Engineer,Junior,0,0-1,"13,000.00",Office,Product-based company,B2C,10-15K,"Automotive, Manufacturing, Technology, Production",EGP,Cairo
4/8/2024 17:26:42,Male,Yes,Global,"PHP, JavaScript, TypeScript, HTML/CSS",A Start-up,Frontend Engineer,Junior,1.5,1-3,"29,100.00",Remote/Abroad,Product-based company,B2B,25-30K,Fintech,Another currency (e.g USD),Cairo
4/8/2024 17:33:44,Male,Yes,Global,C/C++,A Small and Medium Enterprise,Embedded Systems Engineer,Mid-level,3,1-3,"51,895.00",Hybrid,Product-based company,B2B & B2C lines,50-60K,Telecommunications,Another currency (e.g USD),Cairo
4/8/2024 17:42:36,Male,No,Global,"C#, JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,Full-stack Engineer,Senior,4,3-5,"53,350.00",Hybrid,Consulting services company,B2B & B2C lines,50-60K,Fintech,Another currency (e.g USD),Cairo
4/8/2024 17:44:25,Male,Yes,Regional,Python,A Small and Medium Enterprise,Data Engineer,Mid-level,2,1-3,"27,000.00",Office,Software House,B2B,25-30K,,EGP,Cairo
4/8/2024 17:45:12,Male,Yes,Global,"JavaScript, TypeScript, HTML/CSS",A Large Enterprise/Multinational Company,Mobile Development Engineer,Senior,4,3-5,"46,000.00",Hybrid,Software House,B2B & B2C lines,40-50K,Technology,EGP,Cairo
4/8/2024 17:46:03,Female,Yes,Regional,ABAP,A Large Enterprise/Multinational Company,Full-stack Engineer,Senior,5,3-5,"67,900.00",Remote/Abroad,ERP implementation,B2B & B2C lines,60-70K,"Manufacturing, Education, Human Resources Services, Agriculture, Production",Another currency (e.g USD),Cairo
4/8/2024 17:55:33,Female,Yes,Regional,,A Small and Medium Enterprise,QA / SDET Engineer,Junior,0.5,0-1,"10,000.00",Hybrid,Software House,B2B,10-15K,"Healthcare, Supply Chain, Technology",EGP,Cairo
4/8/2024 17:58:55,Male,No,Regional,"JavaScript, TypeScript, HTML/CSS",A Start-up,Frontend Engineer,Senior,7,5-8,"60,625.00",Remote/Abroad,Product-based company,B2B & B2C lines,60-70K,"Fintech, Delivery",Another currency (e.g USD),No site in Egypt
4/8/2024 17:59:27,Female,Yes,Global,"Java, ESQL",A Small and Medium Enterprise,Backend Engineer,Mid-level,2,1-3,"22,000.00",Hybrid,Software House,B2B & B2C lines,20-25K,"Fintech, Healthcare, Insurance, Supply Chain, Telecommunications",EGP,Cairo
4/8/2024 18:01:04,Male,Yes,Local,Swift,A Start-up,Mobile Development Engineer,Mid-level,4,3-5,"330,000.00",Hybrid,Product-based company,B2C,200+,Entertainment,EGP,Cairo
4/8/2024 18:07:23,Male,Yes,Global,C/C++,A Small and Medium Enterprise,Embedded Systems Engineer,Mid-level,1.5,1-3,"45,985.00",Hybrid,Software House,B2B & B2C lines,40-50K,Automotive,Another currency (e.g USD),Cairo
4/8/2024 18:11:58,Male,Yes,Regional,Dart,A Small and Medium Enterprise,Mobile Development Engineer,Junior,1.5,1-3,"43,650.00",Remote/Egypt,Software House,B2C,40-50K,Government service,Another currency (e.g USD),Cairo
4/8/2024 18:11:59,Male,Yes,Local,Ruby,A Small and Medium Enterprise,Backend Engineer,Mid-level,2,1-3,"32,000.00",Remote/Egypt,Software House,B2B,30-35K,,EGP,Alexandria
4/8/2024 18:18:57,Male,Yes,Regional,"JavaScript, TypeScript, HTML/CSS",A Start-up,Frontend Engineer,Mid-level,5,3-5,"45,000.00",Remote/Egypt,Software House,B2B & B2C lines,40-50K,"Delivery, Transportation, Technology, Education",EGP,Alexandria
4/8/2024 18:20:09,Male,Yes,Regional,"Python, C/C++",A Large Enterprise/Multinational Company,Backend Engineer,Junior,3,1-3,"25,400.00",Remote/Abroad,Product-based company,B2B,25-30K,"Healthcare, Automotive, Transportation, Telecommunications, Energy, Technology",EGP,UAE
4/8/2024 18:21:33,Male,Yes,Global,Java,A Large Enterprise/Multinational Company,Backend Engineer,Junior,1.5,1-3,"22,000.00",Hybrid,Product-based company,B2C,20-25K,Technology,EGP,Cairo
4/8/2024 18:23:43,Male,Yes,Local,Python,A Small and Medium Enterprise,Data Analytics,Junior,0,0-1,"7,000.00",Office,Product-based company,B2B,5-10K,Law,EGP,Cairo
4/8/2024 18:30:55,Male,Yes,Regional,"Java, Python",A Small and Medium Enterprise,DevOps / SRE / Platform,Senior,3,1-3,"30,000.00",Remote/Egypt,Software House,B2B & B2C lines,30-35K,"Fintech, Automotive",EGP,Cairo
4/8/2024 18:43:53,Male,Yes,Regional,,A Start-up,UI/UX Designer/Engineer,Team Lead,8,5-8,"35,000.00",Hybrid,Product-based company,B2B & B2C lines,35-40K,"Supply Chain, Transportation",EGP,Cairo
4/8/2024 18:47:08,Male,Yes,Global,,A Start-up,Technical Support,Junior,1,0-1,"19,400.00",Remote/Abroad,Product-based company,B2C,15-20K,Services marketplace,Another currency (e.g USD),No site in Egypt
4/8/2024 18:50:00,Male,Yes,Global,C/C++,A Large Enterprise/Multinational Company,Embedded Systems Engineer,Junior,1,0-1,"15,200.00",Hybrid,Product-based company,B2C,15-20K,Manufacturing,EGP,Banha
4/8/2024 18:59:09,Male,No,Regional,"JavaScript, TypeScript, HTML/CSS",A Small and Medium Enterprise,Frontend Engineer,Junior,0.5,0-1,"14,500.00",Remote/Egypt,Software House,B2B & B2C lines,10-15K,"Fintech, Healthcare, Insurance, Automotive, Delivery, Supply Chain, Transportation, Telecommunications, Energy, Manufacturing, Technology, Education, Human Resources Services, Production",EGP,Cairo
4/8/2024 19:09:29,Female,No,Regional,Java,A Small and Medium Enterprise,QA / SDET Engineer,Junior,1,0-1,"13,200.00",Hybrid,Product-based company,B2B & B2C lines,10-15K,"Fintech, Technology",EGP,Cairo
